,Filename,Nouns_Relative_Freq,Verbs_Relative_Freq,Adverbs_Relative_Freq,No_unique_per,No_unique_loc,No_unique_org
195,2056.a1.txt,1304.35,1250.0,692.93,0,0,2
196,3003.a1.txt,1474.75,1050.51,727.27,2,1,1
197,0177.a1.txt,976.19,1357.14,619.05,1,0,0
198,0137.a1.txt,1104.22,1228.29,843.67,0,0,2
199,0148.a1.txt,1374.84,1193.26,700.39,0,0,0
200,1096.a1.txt,1261.26,1351.35,720.72,0,1,1
201,0234.a1.txt,1445.16,1380.65,529.03,0,0,0
202,2073.a1.txt,845.84,1227.83,982.26,2,0,1
203,2069.a1.txt,1397.59,1361.45,518.07,0,0,0
204,5031.a1.txt,1289.64,1162.79,845.67,2,0,0
205,2074.a1.txt,1405.06,974.68,898.73,2,0,4
206,1086.a1.txt,1040.19,1134.75,768.32,9,0,2
207,0192.a1.txt,931.22,1354.5,687.83,0,0,1
208,0212.a1.txt,1329.19,1068.32,807.45,0,0,0
209,0194.a1.txt,1105.42,1463.66,685.77,1,0,1
210,3005.a1.txt,1386.36,1681.82,545.45,1,0,0
211,1104.a1.txt,1300.51,1464.65,618.69,0,0,1
212,1072.a1.txt,1297.98,1291.0,704.82,2,0,0
213,0193.a1.txt,1219.51,1450.58,539.15,0,1,1
214,2015.a1.txt,1425.55,1119.32,612.46,1,0,0
215,2034.a1.txt,1040.94,1228.07,760.23,3,0,2
216,2060.a1.txt,1295.26,1392.76,557.1,0,0,1
217,1006.a1.txt,1215.35,1343.28,533.05,3,0,0
218,0179.a1.txt,1185.57,1417.53,554.12,0,0,0
219,0152.a1.txt,1394.34,1252.72,675.38,0,0,0
220,2031.a1.txt,1238.83,1507.02,753.51,0,0,1
221,2008.a1.txt,1497.8,1123.35,671.81,3,1,1
222,0157.a1.txt,1126.13,1565.32,484.23,0,0,0
223,2070.a1.txt,1132.44,1247.6,614.2,0,0,1
224,1064.a1.txt,1304.86,1293.0,794.78,0,0,0
225,1063.a1.txt,1235.43,1270.4,594.41,5,0,0
226,0161.a1.txt,1486.15,1196.47,465.99,0,0,0
227,0124.a1.txt,1624.59,1064.76,592.76,0,3,3
228,1068.a1.txt,1535.78,1274.0,724.26,6,0,1
229,0156.a1.txt,963.06,1477.57,751.98,1,0,0
230,3065.a1.txt,1587.98,1244.64,386.27,0,0,2
231,1027.a1.txt,1426.8,1451.61,322.58,3,0,0
